$Date,$Time,Pc_OIT_24Real[000],Pc_OIT_24Real[004],DeltaTPid.Pid_SP,Pc_OIT_24Real[001]Pid.Pid_SP,Pc_OIT_24Real[001],FT1501.Value
07/14/16,15:07:00,1.200703,100,0,190,206.6025,3052.286
07/14/16,15:08:00,1.210843,100,0,190,204.9767,3023.485
07/14/16,15:09:00,1.221033,100,0,190,205.275,3037.244
07/14/16,15:10:00,1.231514,100,0,190,203.6492,3036.078
07/14/16,15:11:00,0.8494185,100,0,190,209.2575,3026.866
07/14/16,15:12:00,0.6762949,78,10.84884,190,209.8392,2942.797
07/14/16,15:13:00,0.6762949,78,15.27105,220,211.465,2922.042
07/14/16,15:14:00,0.6863061,60,15.65004,220,234.3158,2911.664
07/14/16,15:15:00,2.917811,60,16.64662,220,248.0233,2712.391
07/14/16,15:16:00,2.917811,70,14.98888,220,220.4592,3078.754
07/14/16,15:17:00,1.370295,70,3.971397,190,209.5558,3176.7
07/14/16,15:18:00,1.413636,77,10.52678,190,214.4183,3099.51
07/14/16,15:19:00,1.205337,77,14.05826,220,207.6317,3024.534
07/14/16,15:20:00,1.105949,77,14.11641,220,205.4241,3011.942
07/14/16,15:21:00,1.056542,77,14.02193,220,208.9592,3022.319
07/14/16,15:22:00,1.229567,77,13.98476,220,210.8833,3008.444
07/14/16,15:23:00,1.485793,70,14.5349,220,208.2283,3036.078
07/14/16,15:24:00,1.871479,70,14.71893,220,212.7925,3030.365
07/14/16,15:25:00,1.594983,70,14.40124,220,205.5733,3026.866
07/14/16,15:26:00,1.415771,70,15.25329,220,212.1959,3029.199
07/14/16,15:27:00,1.246207,70,15.29258,220,222.6667,3032.697
07/14/16,15:28:00,1.180591,70,15.45064,220,213.9708,3023.485
07/14/16,15:29:00,1.172031,70,14.98222,220,211.1667,3023.485
07/14/16,15:30:00,1.186548,70,14.63354,220,215.2983,3018.821
07/14/16,15:31:00,1.122364,70,16.51956,220,213.9708,3019.987
07/14/16,15:32:00,1.142972,70,18.97043,220,223.9942,3038.41
07/14/16,15:33:00,1.205884,70,17.51899,220,218.535,3017.655
07/14/16,15:34:00,1.329005,70,18.60967,220,216.3275,3022.319
07/14/16,15:35:00,1.354147,70,19.24169,220,219.43,3037.244
07/14/16,15:36:00,1.307709,70,18.84639,220,229.0058,3047.622
07/14/16,15:37:00,1.27268,70,18.55396,220,233.2867,3002.73
07/14/16,15:38:00,1.282794,70,18.32066,220,223.5467,3052.286
07/14/16,15:39:00,1.307391,70,17.85236,220,221.4883,3039.576
07/14/16,15:40:00,1.336019,70,18.44864,220,222.5175,3028.033
07/14/16,15:41:00,1.277967,70,18.19837,220,225.3217,3028.033
07/14/16,15:42:00,1.283966,70,18.28424,220,224.5908,3005.062
07/14/16,15:43:00,1.317784,70,18.35687,220,228.7075,3017.655
07/14/16,15:44:00,1.296887,70,17.90028,220,227.2309,3019.987
07/14/16,15:45:00,1.284154,70,18.81799,220,232.2426,3028.033
07/14/16,15:46:00,1.235774,70,18.68624,220,216.1783,3030.365
07/14/16,15:47:00,1.355116,70,19.11138,220,216.9241,3022.319
07/14/16,15:48:00,1.306133,70,19.14007,220,225.4708,3022.319
07/14/16,15:49:00,1.273767,70,18.95722,220,217.3567,3011.942
07/14/16,15:50:00,1.346781,70,19.00976,220,224.725,3019.987
07/14/16,15:51:00,1.28878,70,18.79531,220,230.4825,3029.199
07/14/16,15:52:00,1.336399,70,18.22389,220,224.5908,3019.987
07/14/16,15:53:00,1.289277,70,18.1422,220,221.6375,3032.697
07/14/16,15:54:00,1.328143,70,18.5793,220,219.7134,3029.199
07/14/16,15:55:00,1.278489,70,19.36875,220,207.7808,3018.821
07/14/16,15:56:00,1.286858,70,19.28951,220,208.81,3032.697
07/14/16,15:57:00,1.365903,70,19.3275,220,220.1608,3022.319
07/14/16,15:58:00,1.382331,70,18.70263,220,239.3275,3000.398
07/14/16,15:59:00,1.298706,70,18.54469,220,210.4358,3031.531
07/14/16,16:00:00,1.351881,70,17.46459,220,199.5324,3022.319
07/14/16,16:01:00,1.327146,70,19.06141,220,214.4183,3008.444
07/14/16,16:02:00,1.334757,70,18.42589,220,209.4066,3040.742
07/14/16,16:03:00,1.278963,70,18.22533,220,218.6842,3029.199
07/14/16,16:04:00,1.342175,70,18.8873,220,225.3217,3031.531
07/14/16,16:05:00,1.33964,70,19.03262,220,211.465,3030.365
07/14/16,16:06:00,1.312024,70,19.77327,220,223.6959,3019.987
07/14/16,16:07:00,1.372759,70,18.76334,220,205.275,3048.788
07/14/16,16:08:00,1.348538,70,19.08888,220,218.9825,3019.987
07/14/16,16:09:00,1.366245,70,18.54594,220,230.035,3034.912
07/14/16,16:10:00,1.356058,70,17.60964,220,227.2309,3029.199
07/14/16,16:11:00,1.347631,70,18.46366,220,217.9533,3034.912
07/14/16,16:12:00,1.383973,70,18.8727,220,223.9942,3022.319
07/14/16,16:13:00,1.351874,70,19.10291,220,208.3774,3005.062
07/14/16,16:14:00,1.427271,70,18.08425,220,219.43,3025.7
07/14/16,16:15:00,1.429061,70,17.88105,220,226.5,3031.531
07/14/16,16:16:00,1.370205,70,18.25336,220,221.19,3016.489
07/14/16,16:17:00,1.265941,70,18.88597,220,235.4942,3062.663
07/14/16,16:18:00,1.303403,70,19.41363,220,217.5058,3021.153
07/14/16,16:19:00,1.396771,70,19.27648,220,215.7458,3014.274
07/14/16,16:20:00,1.347248,70,19.48636,220,227.2309,3001.564
07/14/16,16:21:00,1.441256,70,20.14597,220,227.2309,3061.497
07/14/16,16:22:00,1.412744,70,19.93102,220,231.2134,2999.232
07/14/16,16:23:00,1.378537,70,18.47152,220,221.0409,3062.663
07/14/16,16:24:00,1.374685,70,18.83,220,224.4416,3019.987
07/14/16,16:25:00,1.335003,70,18.51936,220,207.3333,3019.987
07/14/16,16:26:00,1.39655,70,18.4711,220,222.085,3040.742
07/14/16,16:27:00,1.407557,70,17.52571,220,203.7983,3036.078
07/14/16,16:28:00,1.386989,70,8.489145,190,201.4416,3059.165
07/14/16,16:29:00,1.320846,70,0,190,196.2808,3037.244
07/14/16,16:30:00,1.087452,70,0,190,195.2516,3041.908
07/14/16,16:31:00,1.128011,70,0,190,195.1025,3022.319
07/14/16,16:32:00,2.91744,70,0,190,195.1025,3047.622
07/14/16,16:33:00,2.927452,70,0,190,195.8483,3043.074
07/14/16,16:34:00,2.927452,70,0,190,195.4008,3025.7
07/14/16,16:35:00,2.927452,70,0,190,196.43,3033.863
07/14/16,16:36:00,2.927452,70,0,190,199.6816,3030.365
07/14/16,16:37:00,2.927452,70,4.86602,190,193.3424,3045.29
07/14/16,16:38:00,2.927452,72,11.48003,190,199.2341,3006.112
07/14/16,16:39:00,2.927452,72,17.18671,220,196.5791,3018.821
07/14/16,16:40:00,1.13838,72,17.14351,220,193.1933,3037.244
07/14/16,16:41:00,1.483661,72,16.17363,220,199.6816,3022.319
07/14/16,16:42:00,1.509431,72,16.74441,220,199.5525,3048.788
07/14/16,16:43:00,1.395884,72,17.41362,220,211.2017,3046.456
07/14/16,16:44:00,1.508982,72,17.77869,220,204.1167,3018.821
07/14/16,16:45:00,1.429288,72,18.33698,220,208.2484,3023.485
07/14/16,16:46:00,1.454398,75,18.40961,220,208.0992,3022.319
07/14/16,16:47:00,1.488725,75,17.79915,220,212.38,3046.456
07/14/16,16:48:00,1.43842,75,18.51044,220,213.7075,3019.987
07/14/16,16:49:00,1.419749,75,18.31374,220,217.8242,3019.987
07/14/16,16:50:00,1.444247,75,18.5332,220,213.7075,3034.912
07/14/16,16:51:00,1.401502,75,18.42522,220,217.5408,3030.365
07/14/16,16:52:00,1.292063,75,19.10529,220,215.915,3015.323
07/14/16,16:53:00,1.303062,75,18.1501,220,217.8242,3025.7
07/14/16,16:54:00,1.443903,75,17.19733,220,216.3625,3021.153
07/14/16,16:55:00,1.332909,75,17.80479,220,224.1634,3024.534
07/14/16,16:56:00,1.320884,75,18.98557,220,218.7192,3009.61
07/14/16,16:57:00,1.38434,75,18.27185,220,221.5084,3047.622
07/14/16,16:58:00,1.407735,75,17.45491,220,214.7367,3013.108
07/14/16,16:59:00,1.28204,75,16.88968,220,216.7951,3019.987
07/14/16,17:00:00,1.29576,75,17.29428,220,215.1842,3024.534
07/14/16,17:01:00,1.283185,75,16.38754,220,216.7951,3015.323
07/14/16,17:02:00,1.278345,75,17.52178,220,215.3184,3023.485
07/14/16,17:03:00,1.251114,75,17.16184,220,217.69,3048.788
07/14/16,17:04:00,1.293655,75,13.39243,220,223.1342,3022.319
07/14/16,17:05:00,1.281702,75,0.6095816,190,213.1109,3028.033
07/14/16,17:06:00,0.7108877,75,0,190,211.6342,3043.074
07/14/16,17:07:00,0.9109454,75,0,190,214.8858,3021.153
07/14/16,17:08:00,2.060011,75,0,190,211.2017,3044.124
07/14/16,17:09:00,2.920009,75,0,190,204.415,3032.697
07/14/16,17:10:00,2.920009,75,0,190,215.6167,3022.319
07/14/16,17:11:00,2.920009,75,12.02521,190,216.2133,3151.281
07/14/16,17:12:00,2.920009,75,5.594301,190,212.9617,3060.331
07/14/16,17:13:00,1.976719,78,0.7782618,190,205.8917,2182.32
07/14/16,17:14:00,1.378313,78,5.360975,190,207.6667,3155.945
07/14/16,17:15:00,2.918139,78,0,190,209.4267,3121.431
07/14/16,17:16:00,1.329026,78,0,190,201.3275,3051.12
07/14/16,17:17:00,2.917921,78,0,190,206.6226,3056.833
07/14/16,17:18:00,2.917921,78,0,190,204.415,3032.697
07/14/16,17:19:00,1.426256,78,0.1586386,190,210.9034,3011.942
07/14/16,17:20:00,2.898431,78,14.41838,220,205.2951,3031.531
07/14/16,17:21:00,2.90847,78,18.48038,220,215.3184,3025.7
07/14/16,17:22:00,1.809589,78,19.16874,220,210.3067,3034.912
07/14/16,17:23:00,1.860971,78,18.30108,220,213.5583,3038.41
07/14/16,17:24:00,1.978609,78,19.21183,220,213.4092,3019.987
07/14/16,17:25:00,1.55193,78,19.92286,220,218.4209,3008.444
07/14/16,17:26:00,1.594669,78,19.65572,220,203.3858,3030.365
07/14/16,17:27:00,1.491986,78,20.08316,220,213.4092,3011.942
07/14/16,17:28:00,1.41596,78,19.44614,220,210.3067,3016.489
07/14/16,17:29:00,1.33025,78,19.59942,220,213.7075,3010.776
07/14/16,17:30:00,1.352663,78,19.76231,220,216.9442,3031.531
07/14/16,17:31:00,1.405773,78,19.59592,220,216.0642,3016.489
07/14/16,17:32:00,1.460193,78,19.17537,220,214.1401,3023.485
07/14/16,17:33:00,1.532673,78,18.55364,220,216.4967,3040.742
07/14/16,17:34:00,1.467156,78,18.71137,220,207.07,3007.278
07/14/16,17:35:00,1.358113,78,19.27231,220,217.3917,3031.531
07/14/16,17:36:00,1.435607,78,19.12411,220,212.0817,3029.199
07/14/16,17:37:00,1.370815,78,19.31207,220,218.1226,3017.655
07/14/16,17:38:00,1.379856,78,19.06846,220,215.3184,3044.124
07/14/16,17:39:00,1.445697,78,18.53617,220,217.5408,3030.365
07/14/16,17:40:00,1.470394,78,18.6944,220,219.3009,3009.61
07/14/16,17:41:00,1.438708,78,18.69775,220,215.6167,3026.866
07/14/16,17:42:00,1.384283,78,18.08903,220,221.225,3033.863
07/14/16,17:43:00,1.423126,78,19.41742,220,220.0467,3026.866
07/14/16,17:44:00,1.429139,78,19.73062,220,218.7192,3030.365
07/14/16,17:45:00,1.470405,78,18.68821,220,216.6459,3025.7
07/14/16,17:46:00,1.44822,78,18.76248,220,214.5875,3037.244
07/14/16,17:47:00,1.39261,78,17.33123,220,218.7192,3017.655
07/14/16,17:48:00,1.389358,78,18.6201,220,220.9267,3017.655
07/14/16,17:49:00,1.350266,78,18.66212,220,215.7659,3011.942
07/14/16,17:50:00,1.3513,78,18.30761,220,218.4209,3038.41
07/14/16,17:51:00,1.406638,78,17.72708,220,221.225,3044.124
07/14/16,17:52:00,1.338068,78,18.33784,220,213.9909,3018.821
07/14/16,17:53:00,1.336166,78,18.35947,220,218.4209,3036.078
07/14/16,17:54:00,1.287117,78,17.91798,220,224.76,3039.576
07/14/16,17:55:00,1.311386,78,18.92356,220,219.7484,3033.863
07/14/16,17:56:00,1.270044,78,19.0319,220,222.9851,3014.274
07/14/16,17:57:00,1.264991,78,19.38202,220,222.5525,3028.033
07/14/16,17:58:00,1.316224,78,19.96741,220,226.8184,3030.365
07/14/16,17:59:00,1.354505,78,19.43497,220,217.5408,3040.742
07/14/16,18:00:00,1.364717,78,18.88734,220,221.9559,3054.501
07/14/16,18:01:00,1.370603,78,19.12679,220,223.2834,3018.821
07/14/16,18:02:00,1.340816,78,18.80906,220,224.9092,3040.742
07/14/16,18:03:00,1.311276,78,18.13878,220,223.1342,3033.863
07/14/16,18:04:00,1.311934,78,18.44478,220,215.1842,3023.485
07/14/16,18:05:00,1.300391,78,18.65566,220,221.3742,3040.742
07/14/16,18:06:00,1.228587,78,18.50491,220,218.57,3049.954
07/14/16,18:07:00,1.273415,78,18.7876,220,219.1517,3025.7
07/14/16,18:08:00,1.320785,78,18.74955,220,221.6576,3024.534
07/14/16,18:09:00,1.32955,78,18.7001,220,225.7892,3032.697
07/14/16,18:10:00,1.349829,78,18.53046,220,226.6693,3009.61
07/14/16,18:11:00,1.289277,78,18.40402,220,224.4617,3032.697
07/14/16,18:12:00,1.33358,78,17.95673,220,221.225,3044.124
07/14/16,18:13:00,1.286972,78,19.49561,220,222.5525,3025.7
07/14/16,18:14:00,1.239214,78,19.59937,220,217.8242,3006.112
07/14/16,18:15:00,1.353804,78,18.54393,220,220.1809,3018.821
07/14/16,18:16:00,1.447838,78,17.72131,220,219.3009,3018.821
07/14/16,18:17:00,1.3631,78,18.37317,220,221.8067,3037.244
07/14/16,18:18:00,1.365228,78,18.18161,220,222.6868,3031.531
07/14/16,18:19:00,1.321253,78,17.39077,220,217.8242,3030.365
07/14/16,18:20:00,1.281812,78,18.07626,220,214.4384,3017.655
07/14/16,18:21:00,1.335532,78,18.97838,220,217.8242,3037.244
07/14/16,18:22:00,1.387916,78,18.19633,220,220.1809,3041.908
07/14/16,18:23:00,1.36033,78,18.5863,220,219.0026,3038.41
07/14/16,18:24:00,1.405483,78,18.13343,220,215.4676,3022.319
07/14/16,18:25:00,1.399626,78,5.341769,190,212.8126,3057.999
07/14/16,18:26:00,1.299912,78,0,190,206.4883,3023.485
07/14/16,18:27:00,1.173559,78,0,190,207.3683,3051.12
07/14/16,18:28:00,0.8636425,78,0,190,204.8625,3039.576
07/14/16,18:29:00,1.12553,78,0,190,208.2484,3007.278
07/14/16,18:30:00,1.204456,78,0,190,208.2484,3011.942
07/14/16,18:31:00,2.928083,75,0,190,210.1725,3059.165
07/14/16,18:32:00,2.928083,75,10.70129,190,210.9034,3005.062
07/14/16,18:33:00,2.918059,75,16.67111,220,213.5583,3008.444
07/14/16,18:34:00,2.789074,75,17.23697,220,212.38,2992.353
07/14/16,18:35:00,1.374779,75,17.99515,220,214.2892,3025.7
07/14/16,18:36:00,1.406105,75,17.79772,220,213.7075,3063.713
07/14/16,18:37:00,1.625233,75,17.38445,220,216.2133,3028.033
07/14/16,18:38:00,1.520221,75,17.58599,220,214.8858,3019.987
07/14/16,18:39:00,1.355578,75,17.37921,220,212.38,3026.866
07/14/16,18:40:00,1.24418,75,17.86867,220,218.1226,3018.821
07/14/16,18:41:00,1.269872,75,18.44898,220,217.3917,3021.153
07/14/16,18:42:00,1.333019,75,18.66331,220,216.3625,3018.821
07/14/16,18:43:00,1.370815,75,17.94906,220,217.0934,3025.7
07/14/16,18:44:00,1.379728,75,18.49318,220,215.915,3036.078
07/14/16,18:45:00,1.36724,75,18.49346,220,215.6167,3022.319
07/14/16,18:46:00,1.349954,75,17.39389,220,217.69,3033.863
07/14/16,18:47:00,1.317839,75,16.87795,220,213.5583,3041.908
07/14/16,18:48:00,1.293067,75,16.70941,220,209.725,3014.274
07/14/16,18:49:00,1.226866,75,16.58778,220,207.3683,3043.074
07/14/16,18:50:00,1.25921,75,16.94026,220,212.9617,3015.323
07/14/16,18:51:00,1.23851,75,17.21033,220,216.6459,3039.576
07/14/16,18:52:00,1.286565,75,16.48171,220,210.7542,3044.124
07/14/16,18:53:00,1.253517,75,17.2371,220,218.4209,3037.244
07/14/16,18:54:00,1.360334,75,17.14674,220,215.1842,3037.244
07/14/16,18:55:00,1.257087,75,17.45311,220,220.1809,3026.866
07/14/16,18:56:00,1.312952,75,17.49156,220,217.3917,3040.742
07/14/16,18:57:00,1.330946,75,17.84082,220,220.6284,3014.274
07/14/16,18:58:00,1.355317,75,17.48887,220,221.3742,3038.41
07/14/16,18:59:00,1.311265,75,17.51416,220,217.69,3037.244
07/14/16,19:00:00,1.31322,75,17.03604,220,222.2542,3037.244
07/14/16,19:01:00,1.259667,75,17.49123,220,218.57,3038.41
07/14/16,19:02:00,1.254741,75,18.05223,220,218.2717,3046.456
07/14/16,19:03:00,1.318495,75,18.23184,220,220.9267,3043.074
07/14/16,19:04:00,1.256766,75,16.91584,220,222.5525,3016.489
07/14/16,19:05:00,1.300554,75,16.75353,220,218.57,3025.7
07/14/16,19:06:00,1.32236,75,17.16904,220,225.0583,3021.153
07/14/16,19:07:00,1.275597,75,17.14343,220,226.6693,3030.365
07/14/16,19:08:00,1.166453,75,10.36675,190,216.4967,3032.697
07/14/16,19:09:00,1.159292,75,0,190,212.38,3016.489
07/14/16,19:10:00,1.006243,75,0,190,211.2017,3033.863
07/14/16,19:11:00,0.7966226,75,0,190,206.19,3025.7
07/14/16,19:12:00,1.314945,75,0,190,207.07,3057.999
07/14/16,19:13:00,2.928035,75,0,190,207.5175,3039.576
07/14/16,19:14:00,2.91789,75,0,190,206.9209,3032.697
07/14/16,19:15:00,2.91789,75,0,190,205.8917,3016.489
07/14/16,19:16:00,2.91789,75,0,190,204.7133,3017.655
07/14/16,19:17:00,2.91789,75,0,190,206.4883,3028.033
07/14/16,19:18:00,2.91789,75,0,190,205.7425,3040.742
07/14/16,19:19:00,2.91789,75,0,190,203.535,3029.199
07/14/16,19:20:00,2.91789,75,0,190,206.19,3000.398
07/14/16,19:21:00,2.91789,75,0,190,208.9942,3043.074
07/14/16,19:22:00,2.91789,75,8.929416,190,214.1401,3003.896
07/14/16,19:23:00,2.91789,75,16.4449,220,214.8858,3010.776
07/14/16,19:24:00,2.91789,75,17.78064,220,216.0642,3025.7
07/14/16,19:25:00,1.450116,75,18.46249,220,219.1517,3013.108
07/14/16,19:26:00,1.394805,75,18.33192,220,215.035,3031.531
07/14/16,19:27:00,1.254,75,18.72981,220,219.8975,3014.274
07/14/16,19:28:00,1.266274,75,17.88966,220,208.2484,3024.534
07/14/16,19:29:00,1.283193,75,18.26848,220,214.8858,3013.108
07/14/16,19:30:00,1.23502,75,18.50847,220,217.0934,3054.501
07/14/16,19:31:00,1.2941,75,18.84636,220,216.6459,3040.742
07/14/16,19:32:00,1.299197,75,18.28214,220,212.6783,3011.942
07/14/16,19:33:00,1.330378,75,18.55026,220,219.4501,3034.912
07/14/16,19:34:00,1.343941,75,18.56435,220,217.69,3014.274
07/14/16,19:35:00,1.335238,75,18.1281,220,213.7075,3036.078
07/14/16,19:36:00,1.309843,75,18.15199,220,220.4792,3034.912
07/14/16,19:37:00,1.296683,75,18.63904,220,217.8242,3014.274
07/14/16,19:38:00,1.284008,75,17.7473,220,216.7951,3033.863
07/14/16,19:39:00,1.345891,75,18.0536,220,219.3009,3022.319
07/14/16,19:40:00,1.283097,75,17.96319,220,215.4676,3025.7
07/14/16,19:41:00,1.367307,75,16.82188,220,210.7542,3013.108
07/14/16,19:42:00,1.328221,75,17.77391,220,219.3009,3038.41
07/14/16,19:43:00,1.331588,75,17.5745,220,215.6167,3018.821
07/14/16,19:44:00,1.254704,75,18.50984,220,218.8683,3026.866
07/14/16,19:45:00,1.28812,75,18.08555,220,219.0026,3013.108
07/14/16,19:46:00,1.408909,75,17.41365,220,214.2892,3018.821
07/14/16,19:47:00,1.420319,75,17.12202,220,209.8742,3024.534
07/14/16,19:48:00,1.285309,75,17.67321,220,214.4384,3019.987
07/14/16,19:49:00,1.333583,75,18.21851,220,218.7192,3013.108
07/14/16,19:50:00,1.28115,75,17.94497,220,219.4501,3030.365
07/14/16,19:51:00,1.354256,75,16.85161,220,215.1842,3031.531
07/14/16,19:52:00,1.296739,75,17.45502,220,215.1842,3025.7
07/14/16,19:53:00,1.236569,75,17.73964,220,217.8242,3028.033
07/14/16,19:54:00,1.284572,75,16.86653,220,215.6167,3034.912
07/14/16,19:55:00,1.351958,75,17.35205,220,217.2425,3026.866
07/14/16,19:56:00,1.297177,75,17.38511,220,225.3418,3039.576
07/14/16,19:57:00,1.276129,75,16.21869,220,218.7192,3028.033
07/14/16,19:58:00,1.320223,75,17.65159,220,222.2542,3017.655
07/14/16,19:59:00,1.263516,75,17.78572,220,220.3301,3022.319
07/14/16,20:00:00,1.247983,75,17.78581,220,226.5201,3014.274
07/14/16,20:01:00,1.325659,75,17.17008,220,220.4792,3038.41
07/14/16,20:02:00,1.329585,75,17.14819,220,222.105,3045.29
07/14/16,20:03:00,1.288835,75,17.97621,220,223.1342,3014.274
07/14/16,20:04:00,1.297047,75,17.04324,220,219.1517,3029.199
07/14/16,20:05:00,1.242172,75,17.67379,220,216.9442,3015.323
07/14/16,20:06:00,1.309692,75,17.88215,220,221.8067,3032.697
07/14/16,20:07:00,1.338412,75,18.21315,220,224.1634,3032.697
07/14/16,20:08:00,1.345896,75,18.04359,220,215.035,3032.697
07/14/16,20:09:00,1.38777,75,18.07947,220,217.69,3018.821
07/14/16,20:10:00,1.357003,75,17.93006,220,220.1809,3013.108
07/14/16,20:11:00,1.348809,75,18.15559,220,228.2951,3025.7
07/14/16,20:12:00,1.319505,75,18.42609,220,230.07,3024.534
07/14/16,20:13:00,1.293218,75,18.19342,220,226.9676,3030.365
07/14/16,20:14:00,1.271012,75,18.91957,220,221.0759,3021.153
07/14/16,20:15:00,1.455239,75,18.92432,220,230.3534,3009.61
07/14/16,20:16:00,1.396432,75,17.68642,220,216.0642,3025.7
07/14/16,20:17:00,1.354676,75,17.75547,220,222.105,3018.821
07/14/16,20:18:00,1.361568,75,18.46878,220,222.8359,3014.274
07/14/16,20:19:00,1.385976,75,18.12646,220,224.0143,3023.485
07/14/16,20:20:00,1.284074,75,17.95651,220,223.2834,3022.319
07/14/16,20:21:00,1.301189,75,17.62695,220,215.6167,3029.199
07/14/16,20:22:00,1.301736,75,17.91381,220,219.0026,3016.489
07/14/16,20:23:00,1.313992,75,16.71388,220,220.6284,3028.033
07/14/16,20:24:00,1.308443,75,16.4953,220,220.3301,3052.286
07/14/16,20:25:00,1.268308,75,16.96705,220,219.5992,3057.999
07/14/16,20:26:00,1.29073,75,17.598,220,216.2133,3038.41
07/14/16,20:27:00,1.290948,75,17.7287,220,217.0934,3036.078
07/14/16,20:28:00,1.344702,75,18.58962,220,217.3917,3044.124
07/14/16,20:29:00,1.38495,75,18.05844,220,215.915,2995.734
07/14/16,20:30:00,1.385809,75,17.42966,220,216.0642,3028.033
07/14/16,20:31:00,1.390128,75,17.51762,220,215.4676,3009.61
07/14/16,20:32:00,1.424697,75,17.64362,220,213.8567,3053.452
07/14/16,20:33:00,1.288023,75,17.47339,220,217.0934,3024.534
07/14/16,20:34:00,1.333093,75,16.85398,220,214.1401,3021.153
07/14/16,20:35:00,1.346556,75,17.14756,220,215.915,3032.697
07/14/16,20:36:00,1.342655,75,17.33203,220,216.4967,3024.534
07/14/16,20:37:00,1.328981,75,17.52035,220,216.9442,3037.244
07/14/16,20:38:00,1.308201,75,17.30434,220,213.5583,3018.821
07/14/16,20:39:00,1.257784,75,16.41661,220,213.5583,3022.319
07/14/16,20:40:00,1.284051,75,15.31289,220,212.9617,3026.866
07/14/16,20:41:00,1.288842,75,17.00763,220,218.4209,3024.534
07/14/16,20:42:00,1.278837,75,16.75149,220,209.1284,3029.199
07/14/16,20:43:00,1.328291,75,17.27803,220,215.1842,3006.112
07/14/16,20:44:00,1.330709,75,17.35873,220,222.4034,3025.7
07/14/16,20:45:00,1.381562,75,17.75157,220,219.1517,3031.531
07/14/16,20:46:00,1.289999,75,18.33535,220,216.2133,3013.108
07/14/16,20:47:00,1.317008,75,17.89669,220,224.4617,3018.821
07/14/16,20:48:00,1.299488,75,17.93245,220,217.8242,3046.456
07/14/16,20:49:00,1.342458,75,11.86112,190,217.0934,3043.074
07/14/16,20:50:00,1.252855,75,0,190,208.9942,3014.274
07/14/16,20:51:00,0.9066339,75,0,190,204.8625,3023.485
07/14/16,20:52:00,1.051353,75,0,190,205.7425,3036.078
07/14/16,20:53:00,2.90274,75,0,190,205.2951,3016.489
07/14/16,20:54:00,2.914442,75,0,190,204.7133,3053.452
07/14/16,20:55:00,2.924776,75,0,190,202.655,3031.531
07/14/16,20:56:00,2.924776,75,0,190,208.845,2999.232
07/14/16,20:57:00,2.924776,75,0.005652242,190,210.605,3026.866
07/14/16,20:58:00,2.924776,75,13.21326,220,206.0408,3018.821
07/14/16,20:59:00,2.924776,75,16.73918,220,213.5583,3016.489
07/14/16,21:00:00,2.924776,75,17.66992,220,215.915,3026.866
07/14/16,21:01:00,1.196399,75,17.59795,220,216.9442,3030.365
07/14/16,21:02:00,1.336823,78,18.19374,220,208.5467,3002.73
07/14/16,21:03:00,1.289896,78,17.43517,220,213.5583,3024.534
07/14/16,21:04:00,1.36267,78,16.24002,220,207.5175,3011.942
07/14/16,21:05:00,1.305336,78,16.47283,220,210.1725,3016.489
07/14/16,21:06:00,1.200565,78,16.64412,220,211.3508,3049.954
07/14/16,21:07:00,1.20349,78,17.28036,220,213.1109,3015.323
07/14/16,21:08:00,1.304712,78,17.09004,220,213.26,3039.576
07/14/16,21:09:00,1.351582,78,16.7222,220,213.7075,3037.244
07/14/16,21:10:00,1.272174,78,17.23523,220,204.8625,3006.112
07/14/16,21:11:00,1.304129,78,17.41077,220,212.2309,3015.323
07/14/16,21:12:00,1.303174,78,17.23774,220,208.3975,3024.534
07/14/16,21:13:00,1.339696,78,17.5137,220,214.7367,3009.61
07/14/16,21:14:00,1.314994,78,17.71343,220,213.8567,3018.821
07/14/16,21:15:00,1.2992,78,17.24465,220,213.5583,3043.074
07/14/16,21:16:00,1.289811,78,18.01281,220,215.3184,3033.863
07/14/16,21:17:00,1.272234,78,17.27735,220,210.3067,3041.908
07/14/16,21:18:00,1.286098,78,18.30988,220,214.8858,3037.244
07/14/16,21:19:00,1.337683,78,17.88589,220,212.0817,2996.9
07/14/16,21:20:00,1.329077,78,17.65812,220,212.38,3032.697
07/14/16,21:21:00,1.383798,78,16.48999,220,212.8126,3028.033
07/14/16,21:22:00,1.249331,78,16.90893,220,217.3917,3022.319
07/14/16,21:23:00,1.198563,78,18.08634,220,216.6459,3023.485
07/14/16,21:24:00,1.326368,78,17.75895,220,214.7367,3033.863
07/14/16,21:25:00,1.388169,78,18.09997,220,216.0642,3048.788
07/14/16,21:26:00,1.344799,78,18.01676,220,216.2133,3049.954
07/14/16,21:27:00,1.324952,78,17.2427,220,214.1401,3014.274
07/14/16,21:28:00,1.323933,78,17.50521,220,222.5525,3039.576
07/14/16,21:29:00,1.231814,78,17.49853,220,220.0467,3003.896
07/14/16,21:30:00,1.236722,78,18.36008,220,219.1517,3022.319
07/14/16,21:31:00,1.313241,78,18.32567,220,217.8242,3017.655
07/14/16,21:32:00,1.339167,78,17.8855,220,219.5992,3026.866
07/14/16,21:33:00,1.393392,78,18.27421,220,217.3917,3033.863
07/14/16,21:34:00,1.323272,78,17.36414,220,222.105,3025.7
07/14/16,21:35:00,1.316561,78,17.48202,220,220.0467,3034.912
07/14/16,21:36:00,1.259845,78,17.53241,220,219.4501,3037.244
07/14/16,21:37:00,1.275858,78,17.71795,220,218.7192,2993.519
